sensor_id,timestamp,movement_type,direction,season,foot_traffic_count,vehicle_count,public_transport_ref,vu_schedule_ref
5,2025-04-23 01:00:00,"Cyclist",,,1,0,false,false
10,2025-04-23 01:00:00,"Cyclist",,,5,0,false,false
1,2025-04-23 01:00:00,"Cyclist",,,23,0,false,false
8,2025-04-23 01:00:00,"Cyclist",,,5,0,false,false
13,2025-04-23 01:00:00,"Cyclist",,,1,0,false,false
2,2025-04-23 01:00:00,"Cyclist",,,6,0,false,false
4,2025-04-23 01:00:00,"Cyclist",,,20,0,false,false
4,2025-04-23 00:54:51,"Pedestrian",,,932,0,false,false
4,2025-04-23 00:54:51,"Vehicle",,,0,1604,false,false
3,2025-04-23 00:52:39,"Pedestrian",,,1290,0,false,false
3,2025-04-23 00:52:39,"Vehicle",,,0,1536,false,false
2,2025-04-23 00:50:06,"Pedestrian",,,177,0,false,false
2,2025-04-23 00:50:06,"Vehicle",,,0,987,false,false
11,2025-04-23 00:48:39,"Pedestrian",,,129,0,false,false
10,2025-04-23 00:48:39,"Vehicle",,,0,638,false,false
6,2025-04-23 00:46:01,"Vehicle",,,0,504,false,false
8,2025-04-23 00:46:01,"Pedestrian",,,191,0,false,false
1,2025-04-23 00:42:46,"Pedestrian",,,620,0,false,false
1,2025-04-23 00:42:46,"Vehicle",,,0,1962,false,false
5,2025-04-23 00:39:53,"Vehicle",,,0,302,false,false
7,2025-04-23 00:39:53,"Pedestrian",,,564,0,false,false
10,2025-04-23 00:37:20,"Pedestrian",,,581,0,false,false
9,2025-04-23 00:37:20,"Vehicle",,,0,1743,false,false
9,2025-04-23 00:34:23,"Pedestrian",,,55,0,false,false
8,2025-04-23 00:34:23,"Vehicle",,,0,229,false,false
5,2025-04-23 00:32:29,"Pedestrian",,,405,0,false,false
6,2025-04-23 00:31:22,"Pedestrian",,,271,0,false,false
7,2025-04-23 00:30:00,"Cyclist",,,16,0,false,false
6,2025-04-23 00:30:00,"Cyclist",,,126,0,false,false
11,2025-04-23 00:30:00,"Cyclist",,,22,0,false,false
3,2025-04-23 00:30:00,"Cyclist",,,32,0,false,false
5,2025-04-23 00:30:00,"Cyclist",,,0,0,false,false
10,2025-04-23 00:30:00,"Cyclist",,,5,0,false,false
1,2025-04-23 00:30:00,"Cyclist",,,23,0,false,false
13,2025-04-23 00:30:00,"Cyclist",,,1,0,false,false
2,2025-04-23 00:30:00,"Cyclist",,,4,0,false,false
4,2025-04-23 00:30:00,"Cyclist",,,20,0,false,false
8,2025-04-23 00:30:00,"Cyclist",,,3,0,false,false
4,2025-04-23 00:24:39,"Pedestrian",,,744,0,false,false
4,2025-04-23 00:24:39,"Vehicle",,,0,1356,false,false
3,2025-04-23 00:22:20,"Pedestrian",,,1005,0,false,false
3,2025-04-23 00:22:20,"Vehicle",,,0,1388,false,false
2,2025-04-23 00:19:40,"Pedestrian",,,130,0,false,false
2,2025-04-23 00:19:40,"Vehicle",,,0,872,false,false
11,2025-04-23 00:18:12,"Pedestrian",,,110,0,false,false
10,2025-04-23 00:18:12,"Vehicle",,,0,542,false,false
6,2025-04-23 00:15:38,"Vehicle",,,0,423,false,false
8,2025-04-23 00:15:38,"Pedestrian",,,181,0,false,false
1,2025-04-23 00:12:21,"Pedestrian",,,475,0,false,false
1,2025-04-23 00:12:21,"Vehicle",,,0,1677,false,false
5,2025-04-23 00:09:28,"Vehicle",,,0,210,false,false
7,2025-04-23 00:09:28,"Pedestrian",,,426,0,false,false
10,2025-04-23 00:06:59,"Pedestrian",,,467,0,false,false
9,2025-04-23 00:06:59,"Vehicle",,,0,1614,false,false
9,2025-04-23 00:04:10,"Pedestrian",,,52,0,false,false
8,2025-04-23 00:04:10,"Vehicle",,,0,207,false,false
5,2025-04-23 00:02:24,"Pedestrian",,,363,0,false,false
6,2025-04-23 00:01:19,"Pedestrian",,,242,0,false,false
6,2025-04-23 00:00:00,"Cyclist",,,101,0,false,false
7,2025-04-23 00:00:00,"Cyclist",,,13,0,false,false
11,2025-04-23 00:00:00,"Cyclist",,,22,0,false,false
3,2025-04-23 00:00:00,"Cyclist",,,31,0,false,false
5,2025-04-23 00:00:00,"Cyclist",,,0,0,false,false
1,2025-04-23 00:00:00,"Cyclist",,,20,0,false,false
10,2025-04-23 00:00:00,"Cyclist",,,5,0,false,false
8,2025-04-23 00:00:00,"Cyclist",,,2,0,false,false
13,2025-04-23 00:00:00,"Cyclist",,,1,0,false,false
2,2025-04-23 00:00:00,"Cyclist",,,4,0,false,false
4,2025-04-23 00:00:00,"Cyclist",,,18,0,false,false
4,2025-04-22 23:54:17,"Pedestrian",,,588,0,false,false
4,2025-04-22 23:54:17,"Vehicle",,,0,1126,false,false
3,2025-04-22 23:52:05,"Pedestrian",,,778,0,false,false
3,2025-04-22 23:52:05,"Vehicle",,,0,1273,false,false
2,2025-04-22 23:49:36,"Pedestrian",,,79,0,false,false
2,2025-04-22 23:49:36,"Vehicle",,,0,771,false,false
11,2025-04-22 23:48:10,"Pedestrian",,,83,0,false,false
10,2025-04-22 23:48:10,"Vehicle",,,0,442,false,false
6,2025-04-22 23:45:40,"Vehicle",,,0,364,false,false
8,2025-04-22 23:45:40,"Pedestrian",,,171,0,false,false
1,2025-04-22 23:42:26,"Pedestrian",,,349,0,false,false
1,2025-04-22 23:42:26,"Vehicle",,,0,1387,false,false
5,2025-04-22 23:39:32,"Vehicle",,,0,180,false,false
7,2025-04-22 23:39:32,"Pedestrian",,,351,0,false,false
10,2025-04-22 23:37:02,"Pedestrian",,,368,0,false,false
9,2025-04-22 23:37:02,"Vehicle",,,0,1470,false,false
9,2025-04-22 23:34:08,"Pedestrian",,,46,0,false,false
8,2025-04-22 23:34:08,"Vehicle",,,0,187,false,false
5,2025-04-22 23:32:23,"Pedestrian",,,317,0,false,false
6,2025-04-22 23:31:18,"Pedestrian",,,199,0,false,false
6,2025-04-22 23:30:00,"Cyclist",,,82,0,false,false
7,2025-04-22 23:30:00,"Cyclist",,,12,0,false,false
11,2025-04-22 23:30:00,"Cyclist",,,20,0,false,false
3,2025-04-22 23:30:00,"Cyclist",,,28,0,false,false
5,2025-04-22 23:30:00,"Cyclist",,,0,0,false,false
1,2025-04-22 23:30:00,"Cyclist",,,16,0,false,false
10,2025-04-22 23:30:00,"Cyclist",,,4,0,false,false
13,2025-04-22 23:30:00,"Cyclist",,,1,0,false,false
2,2025-04-22 23:30:00,"Cyclist",,,1,0,false,false
4,2025-04-22 23:30:00,"Cyclist",,,9,0,false,false
8,2025-04-22 23:30:00,"Cyclist",,,1,0,false,false
4,2025-04-22 23:23:42,"Pedestrian",,,405,0,false,false
4,2025-04-22 23:23:42,"Vehicle",,,0,907,false,false
3,2025-04-22 23:21:36,"Pedestrian",,,570,0,false,false
3,2025-04-22 23:21:36,"Vehicle",,,0,1137,false,false
2,2025-04-22 23:19:08,"Pedestrian",,,46,0,false,false
2,2025-04-22 23:19:08,"Vehicle",,,0,718,false,false
11,2025-04-22 23:17:45,"Pedestrian",,,65,0,false,false
10,2025-04-22 23:17:45,"Vehicle",,,0,347,false,false
6,2025-04-22 23:15:16,"Vehicle",,,0,296,false,false
8,2025-04-22 23:15:16,"Pedestrian",,,126,0,false,false
1,2025-04-22 23:12:07,"Pedestrian",,,241,0,false,false
1,2025-04-22 23:12:07,"Vehicle",,,0,1125,false,false
5,2025-04-22 23:09:19,"Vehicle",,,0,161,false,false
7,2025-04-22 23:09:19,"Pedestrian",,,297,0,false,false
10,2025-04-22 23:06:49,"Pedestrian",,,276,0,false,false
9,2025-04-22 23:06:49,"Vehicle",,,0,1326,false,false
9,2025-04-22 23:04:02,"Pedestrian",,,35,0,false,false
8,2025-04-22 23:04:02,"Vehicle",,,0,159,false,false
5,2025-04-22 23:02:18,"Pedestrian",,,261,0,false,false
6,2025-04-22 23:01:15,"Pedestrian",,,160,0,false,false
7,2025-04-22 23:00:00,"Cyclist",,,12,0,false,false
6,2025-04-22 23:00:00,"Cyclist",,,58,0,false,false
11,2025-04-22 23:00:00,"Cyclist",,,17,0,false,false
3,2025-04-22 23:00:00,"Cyclist",,,25,0,false,false
5,2025-04-22 23:00:00,"Cyclist",,,0,0,false,false
1,2025-04-22 23:00:00,"Cyclist",,,16,0,false,false
10,2025-04-22 23:00:00,"Cyclist",,,4,0,false,false
8,2025-04-22 23:00:00,"Cyclist",,,1,0,false,false
13,2025-04-22 23:00:00,"Cyclist",,,1,0,false,false
2,2025-04-22 23:00:00,"Cyclist",,,1,0,false,false
4,2025-04-22 23:00:00,"Cyclist",,,4,0,false,false
4,2025-04-22 22:54:01,"Pedestrian",,,336,0,false,false
4,2025-04-22 22:54:01,"Vehicle",,,0,684,false,false
3,2025-04-22 22:51:52,"Pedestrian",,,415,0,false,false
3,2025-04-22 22:51:52,"Vehicle",,,0,996,false,false
2,2025-04-22 22:49:25,"Pedestrian",,,20,0,false,false
2,2025-04-22 22:49:25,"Vehicle",,,0,689,false,false
11,2025-04-22 22:48:00,"Pedestrian",,,42,0,false,false
10,2025-04-22 22:48:00,"Vehicle",,,0,245,false,false
6,2025-04-22 22:45:34,"Vehicle",,,0,226,false,false
8,2025-04-22 22:45:34,"Pedestrian",,,86,0,false,false
1,2025-04-22 22:42:24,"Pedestrian",,,161,0,false,false
1,2025-04-22 22:42:24,"Vehicle",,,0,845,false,false
5,2025-04-22 22:39:33,"Vehicle",,,0,154,false,false
7,2025-04-22 22:39:33,"Pedestrian",,,278,0,false,false
10,2025-04-22 22:36:57,"Pedestrian",,,216,0,false,false
9,2025-04-22 22:36:57,"Vehicle",,,0,1164,false,false
9,2025-04-22 22:34:07,"Pedestrian",,,22,0,false,false
8,2025-04-22 22:34:07,"Vehicle",,,0,125,false,false
5,2025-04-22 22:32:21,"Pedestrian",,,216,0,false,false
6,2025-04-22 22:31:16,"Pedestrian",,,122,0,false,false
6,2025-04-22 22:30:00,"Cyclist",,,36,0,false,false
7,2025-04-22 22:30:00,"Cyclist",,,12,0,false,false
11,2025-04-22 22:30:00,"Cyclist",,,17,0,false,false
3,2025-04-22 22:30:00,"Cyclist",,,23,0,false,false
5,2025-04-22 22:30:00,"Cyclist",,,0,0,false,false
1,2025-04-22 22:30:00,"Cyclist",,,11,0,false,false
10,2025-04-22 22:30:00,"Cyclist",,,4,0,false,false
13,2025-04-22 22:30:00,"Cyclist",,,1,0,false,false
4,2025-04-22 22:30:00,"Cyclist",,,3,0,false,false
2,2025-04-22 22:30:00,"Cyclist",,,0,0,false,false
8,2025-04-22 22:30:00,"Cyclist",,,1,0,false,false
4,2025-04-22 22:25:21,"Pedestrian",,,251,0,false,false
4,2025-04-22 22:25:21,"Vehicle",,,0,510,false,false
3,2025-04-22 22:23:10,"Pedestrian",,,290,0,false,false
3,2025-04-22 22:23:10,"Vehicle",,,0,883,false,false
2,2025-04-22 22:20:46,"Pedestrian",,,14,0,false,false
2,2025-04-22 22:20:46,"Vehicle",,,0,639,false,false
11,2025-04-22 22:19:21,"Pedestrian",,,25,0,false,false
10,2025-04-22 22:19:21,"Vehicle",,,0,165,false,false
6,2025-04-22 22:16:57,"Vehicle",,,0,150,false,false
8,2025-04-22 22:16:57,"Pedestrian",,,52,0,false,false
1,2025-04-22 22:13:52,"Pedestrian",,,118,0,false,false
1,2025-04-22 22:13:52,"Vehicle",,,0,662,false,false
5,2025-04-22 22:11:07,"Vehicle",,,0,131,false,false
7,2025-04-22 22:11:07,"Pedestrian",,,223,0,false,false
10,2025-04-22 22:08:37,"Pedestrian",,,151,0,false,false
9,2025-04-22 22:08:37,"Vehicle",,,0,984,false,false
9,2025-04-22 22:05:01,"Pedestrian",,,20,0,false,false
8,2025-04-22 22:05:01,"Vehicle",,,0,95,false,false
5,2025-04-22 22:02:57,"Pedestrian",,,168,0,false,false
6,2025-04-22 22:01:25,"Pedestrian",,,79,0,false,false
6,2025-04-22 22:00:00,"Cyclist",,,24,0,false,false
7,2025-04-22 22:00:00,"Cyclist",,,12,0,false,false
11,2025-04-22 22:00:00,"Cyclist",,,14,0,false,false
3,2025-04-22 22:00:00,"Cyclist",,,21,0,false,false
5,2025-04-22 22:00:00,"Cyclist",,,0,0,false,false
1,2025-04-22 22:00:00,"Cyclist",,,5,0,false,false
10,2025-04-22 22:00:00,"Cyclist",,,2,0,false,false
8,2025-04-22 22:00:00,"Cyclist",,,1,0,false,false
13,2025-04-22 22:00:00,"Cyclist",,,0,0,false,false
2,2025-04-22 22:00:00,"Cyclist",,,0,0,false,false
4,2025-04-22 22:00:00,"Cyclist",,,3,0,false,false
4,2025-04-22 21:52:52,"Pedestrian",,,161,0,false,false
4,2025-04-22 21:52:52,"Vehicle",,,0,331,false,false
3,2025-04-22 21:50:50,"Pedestrian",,,196,0,false,false
3,2025-04-22 21:50:50,"Vehicle",,,0,737,false,false
2,2025-04-22 21:48:27,"Pedestrian",,,10,0,false,false
2,2025-04-22 21:48:27,"Vehicle",,,0,609,false,false
11,2025-04-22 21:47:06,"Pedestrian",,,14,0,false,false
10,2025-04-22 21:47:06,"Vehicle",,,0,109,false,false
6,2025-04-22 21:44:46,"Vehicle",,,0,93,false,false
8,2025-04-22 21:44:46,"Pedestrian",,,22,0,false,false
1,2025-04-22 21:41:44,"Pedestrian",,,88,0,false,false
1,2025-04-22 21:41:44,"Vehicle",,,0,481,false,false
5,2025-04-22 21:39:03,"Vehicle",,,0,108,false,false
7,2025-04-22 21:39:03,"Pedestrian",,,177,0,false,false
10,2025-04-22 21:36:43,"Pedestrian",,,117,0,false,false
9,2025-04-22 21:36:43,"Vehicle",,,0,795,false,false
9,2025-04-22 21:33:58,"Pedestrian",,,9,0,false,false
8,2025-04-22 21:33:58,"Vehicle",,,0,54,false,false
5,2025-04-22 21:32:15,"Pedestrian",,,98,0,false,false
6,2025-04-22 21:31:14,"Pedestrian",,,43,0,false,false
6,2025-04-22 21:30:00,"Cyclist",,,7,0,false,false
7,2025-04-22 21:30:00,"Cyclist",,,12,0,false,false
11,2025-04-22 21:30:00,"Cyclist",,,12,0,false,false
3,2025-04-22 21:30:00,"Cyclist",,,16,0,false,false
5,2025-04-22 21:30:00,"Cyclist",,,0,0,false,false
10,2025-04-22 21:30:00,"Cyclist",,,2,0,false,false
1,2025-04-22 21:30:00,"Cyclist",,,5,0,false,false
13,2025-04-22 21:30:00,"Cyclist",,,0,0,false,false
4,2025-04-22 21:30:00,"Cyclist",,,0,0,false,false
2,2025-04-22 21:30:00,"Cyclist",,,0,0,false,false
8,2025-04-22 21:30:00,"Cyclist",,,1,0,false,false
4,2025-04-22 21:22:45,"Pedestrian",,,122,0,false,false
4,2025-04-22 21:22:45,"Vehicle",,,0,283,false,false
3,2025-04-22 21:20:44,"Pedestrian",,,149,0,false,false
3,2025-04-22 21:20:44,"Vehicle",,,0,593,false,false
2,2025-04-22 21:18:26,"Pedestrian",,,10,0,false,false
2,2025-04-22 21:18:26,"Vehicle",,,0,599,false,false
11,2025-04-22 21:17:05,"Pedestrian",,,9,0,false,false
10,2025-04-22 21:17:05,"Vehicle",,,0,55,false,false
6,2025-04-22 21:14:45,"Vehicle",,,0,79,false,false
8,2025-04-22 21:14:45,"Pedestrian",,,14,0,false,false
1,2025-04-22 21:11:45,"Pedestrian",,,57,0,false,false
1,2025-04-22 21:11:45,"Vehicle",,,0,342,false,false
5,2025-04-22 21:09:03,"Vehicle",,,0,86,false,false
7,2025-04-22 21:09:03,"Pedestrian",,,138,0,false,false
10,2025-04-22 21:06:40,"Pedestrian",,,91,0,false,false
9,2025-04-22 21:06:40,"Vehicle",,,0,629,false,false
9,2025-04-22 21:03:57,"Pedestrian",,,3,0,false,false
8,2025-04-22 21:03:57,"Vehicle",,,0,14,false,false
5,2025-04-22 21:02:17,"Pedestrian",,,43,0,false,false
6,2025-04-22 21:01:16,"Pedestrian",,,15,0,false,false
7,2025-04-22 21:00:00,"Cyclist",,,11,0,false,false
6,2025-04-22 21:00:00,"Cyclist",,,3,0,false,false
11,2025-04-22 21:00:00,"Cyclist",,,10,0,false,false
3,2025-04-22 21:00:00,"Cyclist",,,16,0,false,false
5,2025-04-22 21:00:00,"Cyclist",,,0,0,false,false
1,2025-04-22 21:00:00,"Cyclist",,,5,0,false,false
10,2025-04-22 21:00:00,"Cyclist",,,2,0,false,false
8,2025-04-22 21:00:00,"Cyclist",,,1,0,false,false
13,2025-04-22 21:00:00,"Cyclist",,,0,0,false,false
2,2025-04-22 21:00:00,"Cyclist",,,0,0,false,false
4,2025-04-22 21:00:00,"Cyclist",,,0,0,false,false
4,2025-04-22 20:52:21,"Pedestrian",,,103,0,false,false
4,2025-04-22 20:52:21,"Vehicle",,,0,264,false,false
3,2025-04-22 20:50:20,"Pedestrian",,,90,0,false,false
3,2025-04-22 20:50:20,"Vehicle",,,0,435,false,false
2,2025-04-22 20:47:57,"Pedestrian",,,8,0,false,false
2,2025-04-22 20:47:57,"Vehicle",,,0,477,false,false
11,2025-04-22 20:46:36,"Pedestrian",,,1,0,false,false
10,2025-04-22 20:46:36,"Vehicle",,,0,11,false,false
6,2025-04-22 20:44:17,"Vehicle",,,0,43,false,false
8,2025-04-22 20:44:17,"Pedestrian",,,8,0,false,false
1,2025-04-22 20:41:22,"Pedestrian",,,31,0,false,false
1,2025-04-22 20:41:22,"Vehicle",,,0,221,false,false
5,2025-04-22 20:38:46,"Vehicle",,,0,60,false,false
7,2025-04-22 20:38:46,"Pedestrian",,,99,0,false,false
10,2025-04-22 20:36:29,"Pedestrian",,,67,0,false,false
9,2025-04-22 20:36:29,"Vehicle",,,0,472,false,false
9,2025-04-22 20:33:51,"Pedestrian",,,0,0,false,false
8,2025-04-22 20:33:51,"Vehicle",,,0,2,false,false
5,2025-04-22 20:32:12,"Pedestrian",,,13,0,false,false
6,2025-04-22 20:31:12,"Pedestrian",,,3,0,false,false
6,2025-04-22 20:30:00,"Cyclist",,,0,0,false,false
7,2025-04-22 20:30:00,"Cyclist",,,7,0,false,false
11,2025-04-22 20:30:00,"Cyclist",,,5,0,false,false
3,2025-04-22 20:30:00,"Cyclist",,,11,0,false,false
5,2025-04-22 20:30:00,"Cyclist",,,0,0,false,false
1,2025-04-22 20:30:00,"Cyclist",,,2,0,false,false
10,2025-04-22 20:30:00,"Cyclist",,,0,0,false,false
13,2025-04-22 20:30:00,"Cyclist",,,0,0,false,false
2,2025-04-22 20:30:00,"Cyclist",,,0,0,false,false
4,2025-04-22 20:30:00,"Cyclist",,,0,0,false,false
8,2025-04-22 20:30:00,"Cyclist",,,1,0,false,false
4,2025-04-22 20:21:57,"Pedestrian",,,67,0,false,false
4,2025-04-22 20:21:57,"Vehicle",,,0,198,false,false
3,2025-04-22 20:19:59,"Pedestrian",,,64,0,false,false
3,2025-04-22 20:19:59,"Vehicle",,,0,347,false,false
2,2025-04-22 20:17:42,"Pedestrian",,,8,0,false,false
2,2025-04-22 20:17:42,"Vehicle",,,0,363,false,false
11,2025-04-22 20:16:24,"Pedestrian",,,1,0,false,false
10,2025-04-22 20:16:24,"Vehicle",,,0,1,false,false
6,2025-04-22 20:14:06,"Vehicle",,,0,36,false,false
8,2025-04-22 20:14:06,"Pedestrian",,,7,0,false,false
1,2025-04-22 20:11:12,"Pedestrian",,,20,0,false,false
1,2025-04-22 20:11:12,"Vehicle",,,0,166,false,false
5,2025-04-22 20:08:38,"Vehicle",,,0,52,false,false
7,2025-04-22 20:08:38,"Pedestrian",,,83,0,false,false
10,2025-04-22 20:06:23,"Pedestrian",,,63,0,false,false
9,2025-04-22 20:06:23,"Vehicle",,,0,388,false,false
9,2025-04-22 20:03:47,"Pedestrian",,,0,0,false,false
8,2025-04-22 20:03:47,"Vehicle",,,0,2,false,false
5,2025-04-22 20:02:10,"Pedestrian",,,3,0,false,false
6,2025-04-22 20:01:12,"Pedestrian",,,0,0,false,false
6,2025-04-22 20:00:00,"Cyclist",,,0,0,false,false
7,2025-04-22 20:00:00,"Cyclist",,,6,0,false,false
11,2025-04-22 20:00:00,"Cyclist",,,2,0,false,false
3,2025-04-22 20:00:00,"Cyclist",,,7,0,false,false
5,2025-04-22 20:00:00,"Cyclist",,,0,0,false,false
10,2025-04-22 20:00:00,"Cyclist",,,0,0,false,false
1,2025-04-22 20:00:00,"Cyclist",,,0,0,false,false
8,2025-04-22 20:00:00,"Cyclist",,,1,0,false,false
13,2025-04-22 20:00:00,"Cyclist",,,0,0,false,false
4,2025-04-22 20:00:00,"Cyclist",,,0,0,false,false
2,2025-04-22 20:00:00,"Cyclist",,,0,0,false,false
4,2025-04-22 19:51:59,"Pedestrian",,,45,0,false,false
4,2025-04-22 19:51:59,"Vehicle",,,0,167,false,false
3,2025-04-22 19:50:02,"Pedestrian",,,40,0,false,false
3,2025-04-22 19:50:02,"Vehicle",,,0,281,false,false
2,2025-04-22 19:47:48,"Pedestrian",,,7,0,false,false
2,2025-04-22 19:47:48,"Vehicle",,,0,292,false,false
11,2025-04-22 19:46:30,"Pedestrian",,,1,0,false,false
10,2025-04-22 19:46:30,"Vehicle",,,0,1,false,false
6,2025-04-22 19:44:12,"Vehicle",,,0,26,false,false
8,2025-04-22 19:44:12,"Pedestrian",,,4,0,false,false
1,2025-04-22 19:41:16,"Pedestrian",,,17,0,false,false
1,2025-04-22 19:41:16,"Vehicle",,,0,134,false,false
5,2025-04-22 19:38:40,"Vehicle",,,0,44,false,false
7,2025-04-22 19:38:40,"Pedestrian",,,62,0,false,false
10,2025-04-22 19:36:23,"Pedestrian",,,56,0,false,false
9,2025-04-22 19:36:23,"Vehicle",,,0,325,false,false
9,2025-04-22 19:33:48,"Pedestrian",,,0,0,false,false
8,2025-04-22 19:33:48,"Vehicle",,,0,0,false,false
5,2025-04-22 19:32:11,"Pedestrian",,,1,0,false,false
6,2025-04-22 19:31:12,"Pedestrian",,,0,0,false,false
6,2025-04-22 19:30:00,"Cyclist",,,0,0,false,false
7,2025-04-22 19:30:00,"Cyclist",,,4,0,false,false
11,2025-04-22 19:30:00,"Cyclist",,,2,0,false,false
3,2025-04-22 19:30:00,"Cyclist",,,2,0,false,false
5,2025-04-22 19:30:00,"Cyclist",,,0,0,false,false
1,2025-04-22 19:30:00,"Cyclist",,,0,0,false,false
10,2025-04-22 19:30:00,"Cyclist",,,0,0,false,false
13,2025-04-22 19:30:00,"Cyclist",,,0,0,false,false
4,2025-04-22 19:30:00,"Cyclist",,,0,0,false,false
2,2025-04-22 19:30:00,"Cyclist",,,0,0,false,false
8,2025-04-22 19:30:00,"Cyclist",,,1,0,false,false
4,2025-04-22 19:21:43,"Pedestrian",,,22,0,false,false
4,2025-04-22 19:21:43,"Vehicle",,,0,139,false,false
3,2025-04-22 19:19:48,"Pedestrian",,,29,0,false,false
3,2025-04-22 19:19:48,"Vehicle",,,0,241,false,false
2,2025-04-22 19:17:35,"Pedestrian",,,6,0,false,false
2,2025-04-22 19:17:35,"Vehicle",,,0,223,false,false
11,2025-04-22 19:16:17,"Pedestrian",,,1,0,false,false
10,2025-04-22 19:16:17,"Vehicle",,,0,1,false,false
6,2025-04-22 19:14:02,"Vehicle",,,0,21,false,false
8,2025-04-22 19:14:02,"Pedestrian",,,4,0,false,false
1,2025-04-22 19:11:10,"Pedestrian",,,17,0,false,false
1,2025-04-22 19:11:10,"Vehicle",,,0,108,false,false
5,2025-04-22 19:08:36,"Vehicle",,,0,35,false,false
7,2025-04-22 19:08:36,"Pedestrian",,,51,0,false,false
10,2025-04-22 19:06:20,"Pedestrian",,,53,0,false,false
9,2025-04-22 19:06:20,"Vehicle",,,0,284,false,false
9,2025-04-22 19:03:45,"Pedestrian",,,0,0,false,false
8,2025-04-22 19:03:45,"Vehicle",,,0,0,false,false
5,2025-04-22 19:02:08,"Pedestrian",,,0,0,false,false
6,2025-04-22 19:01:10,"Pedestrian",,,0,0,false,false
6,2025-04-22 19:00:00,"Cyclist",,,0,0,false,false
7,2025-04-22 19:00:00,"Cyclist",,,2,0,false,false
11,2025-04-22 19:00:00,"Cyclist",,,2,0,false,false
3,2025-04-22 19:00:00,"Cyclist",,,2,0,false,false
5,2025-04-22 19:00:00,"Cyclist",,,0,0,false,false
10,2025-04-22 19:00:00,"Cyclist",,,0,0,false,false
1,2025-04-22 19:00:00,"Cyclist",,,0,0,false,false
8,2025-04-22 19:00:00,"Cyclist",,,1,0,false,false
13,2025-04-22 19:00:00,"Cyclist",,,0,0,false,false
2,2025-04-22 19:00:00,"Cyclist",,,0,0,false,false
4,2025-04-22 19:00:00,"Cyclist",,,0,0,false,false
4,2025-04-22 18:51:37,"Pedestrian",,,20,0,false,false
4,2025-04-22 18:51:37,"Vehicle",,,0,124,false,false
3,2025-04-22 18:49:43,"Pedestrian",,,20,0,false,false
3,2025-04-22 18:49:43,"Vehicle",,,0,213,false,false
2,2025-04-22 18:47:32,"Pedestrian",,,6,0,false,false
2,2025-04-22 18:47:32,"Vehicle",,,0,173,false,false
11,2025-04-22 18:46:16,"Pedestrian",,,0,0,false,false
10,2025-04-22 18:46:16,"Vehicle",,,0,1,false,false
6,2025-04-22 18:44:03,"Vehicle",,,0,15,false,false
8,2025-04-22 18:44:03,"Pedestrian",,,4,0,false,false
1,2025-04-22 18:41:12,"Pedestrian",,,13,0,false,false
1,2025-04-22 18:41:12,"Vehicle",,,0,97,false,false
5,2025-04-22 18:38:39,"Vehicle",,,0,33,false,false
7,2025-04-22 18:38:39,"Pedestrian",,,38,0,false,false
10,2025-04-22 18:36:23,"Pedestrian",,,45,0,false,false
9,2025-04-22 18:36:23,"Vehicle",,,0,249,false,false
9,2025-04-22 18:33:48,"Pedestrian",,,0,0,false,false
8,2025-04-22 18:33:48,"Vehicle",,,0,0,false,false
5,2025-04-22 18:32:10,"Pedestrian",,,0,0,false,false
6,2025-04-22 18:31:12,"Pedestrian",,,0,0,false,false
6,2025-04-22 18:30:00,"Cyclist",,,0,0,false,false
7,2025-04-22 18:30:00,"Cyclist",,,1,0,false,false
11,2025-04-22 18:30:00,"Cyclist",,,2,0,false,false
3,2025-04-22 18:30:00,"Cyclist",,,2,0,false,false
5,2025-04-22 18:30:00,"Cyclist",,,0,0,false,false
10,2025-04-22 18:30:00,"Cyclist",,,0,0,false,false
1,2025-04-22 18:30:00,"Cyclist",,,0,0,false,false
13,2025-04-22 18:30:00,"Cyclist",,,0,0,false,false
4,2025-04-22 18:30:00,"Cyclist",,,0,0,false,false
2,2025-04-22 18:30:00,"Cyclist",,,0,0,false,false
8,2025-04-22 18:30:00,"Cyclist",,,1,0,false,false
4,2025-04-22 18:21:25,"Pedestrian",,,20,0,false,false
4,2025-04-22 18:21:25,"Vehicle",,,0,114,false,false
3,2025-04-22 18:19:31,"Pedestrian",,,18,0,false,false
3,2025-04-22 18:19:31,"Vehicle",,,0,197,false,false
2,2025-04-22 18:17:18,"Pedestrian",,,6,0,false,false
2,2025-04-22 18:17:18,"Vehicle",,,0,144,false,false
11,2025-04-22 18:16:01,"Pedestrian",,,0,0,false,false
10,2025-04-22 18:16:01,"Vehicle",,,0,1,false,false
6,2025-04-22 18:13:47,"Vehicle",,,0,14,false,false
8,2025-04-22 18:13:47,"Pedestrian",,,4,0,false,false
1,2025-04-22 18:10:57,"Pedestrian",,,11,0,false,false
1,2025-04-22 18:10:57,"Vehicle",,,0,95,false,false
5,2025-04-22 18:08:28,"Vehicle",,,0,32,false,false
7,2025-04-22 18:08:28,"Pedestrian",,,32,0,false,false
10,2025-04-22 18:06:14,"Pedestrian",,,40,0,false,false
9,2025-04-22 18:06:14,"Vehicle",,,0,226,false,false
9,2025-04-22 18:03:43,"Pedestrian",,,0,0,false,false
8,2025-04-22 18:03:43,"Vehicle",,,0,0,false,false
5,2025-04-22 18:02:08,"Pedestrian",,,0,0,false,false
6,2025-04-22 18:01:10,"Pedestrian",,,0,0,false,false
